,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
646,646,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,U14 Boys,Category B,CX Band 5,"Under 12, Youth U14"
647,647,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,U16 Girls,Category B,CX Band 5,"Youth U14, Youth U16"
648,648,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,U16 Boys,Category B,CX Band 5,"Youth U14, Youth U16"
649,649,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:35,Junior Women,Category B,CX Band 5,"Junior, Youth U16"
650,650,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:35,Women,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
651,651,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,Veteran Women 40-49,Category B,CX Band 5,Vet 40-49
652,652,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,Veteran Women 50-59,Category B,CX Band 5,Vet 50-59
653,653,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,Vet Women's 60+,Category B,CX Band 5,Vet 60+
654,654,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:30,Junior Men,Category B,CX Band 5,"Junior, Youth U16"
655,655,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:30,Senior Men,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
656,656,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:30,Veteran Men 40-49,Category B,CX Band 5,"Senior, Vet 40-49"
657,657,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:15,Veteran Men 50+,Category B,CX Band 5,"Vet 40-49, Vet 50-59"
658,658,307094,Shimano Lazer WMCCL Round 6 inc.Steve Knight Memorial Race,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:15,Veteran Men 60+,Category B,CX Band 5,"Vet 50-59, Vet 60+"
660,660,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 8 Girls,Under 12,,Under 12
661,661,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:32,Youth Under 8 Boys,Under 12,,Under 12
662,662,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 10 Girls,Under 12,,Under 12
663,663,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:30,Youth Under 10 Boys,Under 12,,Under 12
664,664,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 12 Girls,Under 12,,Under 12
665,665,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:50,Youth Under 12 Boys,Under 12,,Under 12
666,666,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 14 Girls,Category B,CX Band 5,Youth U14
667,667,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 14 Open,Category B,CX Band 5,Youth U14
668,668,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth Under 16 Girls,Category B,CX Band 5,Youth U16
669,669,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Youth Under 16 Open,Category B,CX Band 5,Youth U16
670,670,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:16,Novice Adults,Go-Cross,,"Junior, N/A, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
671,671,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Junior Women,Category B,CX Band 5,Junior
672,672,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:40,Senior Women,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
673,673,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,V40-49 Women,Category B,CX Band 5,Vet 40-49
674,674,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,V50 - 59 Women,Category B,CX Band 5,Vet 50-59
675,675,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,V60+ Women,Category B,CX Band 5,Vet 60+
676,676,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:31,Junior Open,Category B,CX Band 5,Junior
677,677,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,Senior Open,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
678,678,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:55,V40+ Open,Category B,CX Band 5,Vet 40-49
679,679,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:50,V50-59 Open,Category B,CX Band 5,"Vet 50-59, Vet 60+"
680,680,307282,CCXL Season 2024/25 Round 6 Hosted by Delapre Abbey,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,V60+ Open,Category B,CX Band 5,Vet 60+
682,682,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:30,Under 6 Boys,Under 12,,Under 12
683,683,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:30,Under 6 Girls,Under 12,,Under 12
684,684,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:30,Under 8 Boys,Under 12,,Under 12
685,685,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:30,Under 8 Girls,Under 12,,Under 12
686,686,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:50,Under 10 Boys,Under 12,,Under 12
687,687,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:50,Under 10 Girls,Under 12,,Under 12
688,688,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 12 Boys,Under 12,,Under 12
689,689,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 12 Girls,Under 12,,Under 12
690,690,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under 14 Girls,Category B,CX Band 5,Youth U14
691,691,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under 14 Open,Category B,CX Band 5,Youth U14
692,692,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under 16 Girls,Category B,CX Band 5,Youth U16
693,693,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under 16 Open,Category B,CX Band 5,Youth U16
694,694,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Junior Women,Category B,CX Band 5,Junior
695,695,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Senior Women,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
696,696,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Vet 40-49 Women,Category B,CX Band 5,Vet 40-49
697,697,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Vet 50-59 Women,Category B,CX Band 5,Vet 50-59
698,698,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Vet 60+ Women,Category B,CX Band 5,Vet 60+
699,699,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Junior Open,Category B,CX Band 5,Junior
700,700,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Senior Open,Category B,CX Band 5,Senior
701,701,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Vet 40-49 Open,Category B,CX Band 5,Vet 40-49
702,702,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Vet 50-59 Open,Category B,CX Band 5,Vet 50-59
703,703,307348,Welsh Cyclo-cross League Round 4- Pontypool RCC @ Parc Bryn Bach,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Vet 60+ Open,Category B,CX Band 5,Vet 60+
705,705,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:05,Under 8 Girls,Under 12,,Under 12
706,706,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:05,Under 8 Boys,Under 12,,Under 12
707,707,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:31,Under 10 Girls,Under 12,,Under 12
708,708,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:31,Under 10 Boys,Under 12,,Under 12
709,709,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,Under 12 Girls,Under 12,,Under 12
710,710,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,Under 12 Boys,Under 12,,Under 12
711,711,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 14 Girls,Category B,CX Band 5,Youth U14
712,712,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 14 Open,Category B,CX Band 5,Youth U14
713,713,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 16 Girls,Category B,CX Band 5,Youth U16
714,714,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:15,Under 16 Open,Category B,CX Band 5,Youth U16
715,715,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Junior Women,Category B,CX Band 5,Junior
716,716,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Senior Women,Category B,CX Band 5,"Junior, Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+, Women"
717,717,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Veteran Women 40 - 49,Category B,CX Band 5,Vet 40-49
718,718,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Veteran Women 50 - 59,Category B,CX Band 5,Vet 50-59
719,719,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:30,Veteran Women 60+,Category B,CX Band 5,Vet 60+
720,720,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:45,Junior Open,Category B,CX Band 5,Junior
721,721,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:45,Senior Open,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
722,722,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:47,Veteran Open 40-49,Category B,CX Band 5,Vet 40-49
723,723,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:15,Veteran Open 50 - 59,Category B,CX Band 5,Vet 50-59
724,724,307418,NWCCA 2024/25 Round 5 - Towneley Park,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:17,Veteran Open 60+,Category B,CX Band 5,Vet 60+
726,726,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:20,Under 8,Go-Cross,,Under 12
727,727,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:40,Under 10,Go-Cross,,Under 12
728,728,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:00,Under 12,Go-Cross,,Under 12
729,729,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth U14 Girls,Category B,CX Band 5,Youth U14
730,730,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth U14 Boys,Category B,CX Band 5,Youth U14
731,731,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:00,Youth U16 Girls,Category B,CX Band 5,Youth U16
732,732,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,Youth U16 Boys,Category B,CX Band 5,Youth U16
733,733,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Junior Female,Category B,CX Band 5,Junior
734,734,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Senior Female,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
735,735,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Veteran 40-49 Female,Category B,CX Band 5,Vet 40-49
736,736,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Veteran 50-59 Female,Category B,CX Band 5,Vet 50-59
737,737,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Veteran 60+ Female,Category B,CX Band 5,Vet 60+
738,738,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Junior Open,Category B,CX Band 5,Junior
739,739,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:15,Senior Open,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
740,740,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:15,Veteran 40-49 Open,Category B,CX Band 5,Vet 40-49
741,741,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Vet 50-59 Open,Category B,CX Band 5,Vet 50-59
742,742,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:30,Veteran 60+ Open,Category B,CX Band 5,Vet 60+
743,743,307462,CXNE 2024/25 Round 5,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,Non BC Member Junior and above (includes day surcharge),Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
745,745,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:20,Female 8 & Under,Go-Cross,,Under 12
746,746,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:20,Male 8 & Under,Go-Cross,,
747,747,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:20,Female 10 & Under,Go-Cross,,Under 12
748,748,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:20,Male 10 & Under,Go-Cross,,Under 12
749,749,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:45,Female 12 & Under,Go-Cross,,Under 12
750,750,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:45,Male 12 & Under,Go-Cross,,Under 12
751,751,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:55,Youth U14 Female,Category B,CX Band 5,Youth U14
752,752,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:55,Youth U14 Open,Category B,CX Band 5,Youth U14
753,753,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:55,Youth U16 Female,Category B,CX Band 5,Youth U16
754,754,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:55,Youth U16 Open,Category B,CX Band 5,Youth U16
755,755,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:10,Junior Female,Category B,CX Band 5,Junior
756,756,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:10,Senior Female,Category B,CX Band 5,Senior
757,757,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:10,Master 40 Female,Category B,CX Band 5,Vet 40-49
758,758,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:10,Master 50 Female,Category B,CX Band 5,Vet 50-59
759,759,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:10,Master 60 Female,Category B,CX Band 5,Vet 60+
760,760,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,15:00,Junior Open,Category B,CX Band 5,Junior
761,761,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,15:55,Senior Open,Category B,CX Band 5,Senior
762,762,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,15:00,Masters 40 Open,Category B,CX Band 5,Vet 40-49
763,763,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:10,Masters 50 Open,Category B,CX Band 5,Vet 50-59
764,764,307716,SCX R3- Brechin,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:10,Masters 60 Open,Category B,CX Band 5,Vet 60+
766,766,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U8 Girls,Under 12,,Under 12
767,767,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:20,U8 Boys,Under 12,,Under 12
768,768,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U10 Girls,Under 12,,Under 12
769,769,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U10 Boys,Under 12,,Under 12
770,770,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U12 Girls,Under 12,,Under 12
771,771,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:40,U12 Boys,Under 12,,Under 12
772,772,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U14 Girls,Category B,CX Band 5,Youth U14
773,773,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U14 Boys,Category B,CX Band 5,Youth U14
774,774,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,U16 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U16
775,775,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:40,U16 Boys,Category B,CX Band 5,"Youth, Youth U14, Youth U16"
776,776,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Women Junior,Category B,CX Band 5,"Junior, Vet 50+, Veteran, Women"
777,777,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:30,Senior Women,Category B,CX Band 5,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
778,778,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,V40-49 Women,Category B,CX Band 4 (Pre Sept 2023),Vet 40-49
779,779,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,V50-59 Women,Category B,CX Band 4 (Pre Sept 2023),Vet 50-59
780,780,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,01:00,V60 Women,Category B,CX Band 5,Vet 60+
781,781,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:20,Junior Men,Category B,CX Band 5,Junior
782,782,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:50,Senior and U23 Open,Category B,CX Band 5,"Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran"
783,783,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:30,Vet 40-49 Open,Category B,CX Band 5,"Junior, Vet 40-49, Veteran"
784,784,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:50,Vet 50-59 Open,Category B,CX Band 5,"Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
785,785,307969,Challenge Tires London and South East CX League - Round 05,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:50,V60+ Open,Category B,CX Band 5,Vet 60+
787,787,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,09:45,Under-9 Boys & Girls,Under 12,,Under 12
788,788,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,10:00,Under-12 Boys & Girls,Under 12,,Under 12
789,789,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under-14 Open,Category B,CX Band 5,Youth U14
790,790,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under-14 Girls,Category B,CX Band 5,Youth U14
791,791,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under-16 Open,Category B,CX Band 5,Youth U16
792,792,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,11:15,Under-16 Girls,Category B,CX Band 5,Youth U16
793,793,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Junior Women,Category B,CX Band 5,Junior
794,794,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Senior Women,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
795,795,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Veteran Women 40-49,Category B,CX Band 5,Vet 40-49
796,796,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Veteran Women 50-59,Category B,CX Band 5,Vet 50-59
797,797,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Veteran Women 60-69,Category B,CX Band 5,Vet 60+
798,798,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,12:00,Veteran Women 70+,Category B,,Vet 60+
799,799,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:45,Junior Open,Category B,CX Band 5,Junior
800,800,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:45,Senior Open,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
801,801,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,14:45,Veteran Open 40-49,Category B,CX Band 5,Vet 40-49
802,802,307977,Yorkshire Cyclo-Cross Championships Round 3,20/10/24,Sun,Cyclo-Cross,20 Oct 24,13:45,Veteran Open 50-59,Category B,CX Band 5,Vet 50-59
